epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/reward,val/max_aug_reward,val/max_reward,val/reward
,0.0003,0,,,,,,,,
,,49,,,321.8052387237549,,,,,
,,49,,6.243228912353516,,,,,,
0,,49,,,,0.5288687348365784,-10.534564971923828,,,
,,99,,,328.2291889190674,,,,,
,,99,,24.46126937866211,,,,,,
0,,99,,,,0.5067597031593323,-10.253524780273438,,,
,,149,,,325.4706859588623,,,,,
,,149,,7.578372955322266,,,,,,
0,,149,,,,0.5072790384292603,-10.104413986206055,,,
,,199,,,325.0386714935303,,,,,
,,199,,24.35612678527832,,,,,,
0,,199,,,,0.514124870300293,-9.929600715637207,,,
,,249,,,331.315279006958,,,,,
,,249,,6.62684440612793,,,,,,
0,,249,,,,0.516406774520874,-9.733724594116211,,,
,,299,,,322.2634792327881,,,,,
,,299,,24.369239807128906,,,,,,
0,,299,,,,0.5082970261573792,-9.688974380493164,,,
,,349,,,327.817440032959,,,,,
,,349,,6.021976470947266,,,,,,
0,,349,,,,0.5243697762489319,-9.496353149414062,,,
,,399,,,325.45948028564453,,,,,
,,399,,26.213407516479492,,,,,,
0,,399,,,,0.5264630317687988,-9.40621280670166,,,
,,449,,,321.08092308044434,,,,,
,,449,,6.174325942993164,,,,,,
0,,449,,,,0.5354297161102295,-9.372567176818848,,,
,,499,,,323.33850860595703,,,,,
,,499,,24.169921875,,,,,,
0,,499,,,,0.5285558700561523,-9.261761665344238,,,
,,549,,,326.6768455505371,,,,,
,,549,,6.06989860534668,,,,,,
0,,549,,,,0.5232234597206116,-9.208992958068848,,,
,,599,,,327.01897621154785,,,,,
,,599,,24.147748947143555,,,,,,
0,,599,,,,0.5227770805358887,-9.193694114685059,,,
,,649,,,321.56944274902344,,,,,
,,649,,6.071805953979492,,,,,,
0,,649,,,,0.5240128040313721,-9.15110969543457,,,
,,699,,,324.737548828125,,,,,
,,699,,23.91815185546875,,,,,,
0,,699,,,,0.5230741500854492,-9.209632873535156,,,
,,749,,,321.3696479797363,,,,,
,,749,,5.994558334350586,,,,,,
0,,749,,,,0.5318333506584167,-9.089859008789062,,,
,,799,,,321.4418888092041,,,,,
,,799,,24.556875228881836,,,,,,
0,,799,,,,0.5292233824729919,-9.13968276977539,,,
,,849,,,321.38776779174805,,,,,
,,849,,6.019115447998047,,,,,,
0,,849,,,,0.5295588374137878,-9.006190299987793,,,
,,899,,,321.0926055908203,,,,,
,,899,,23.229598999023438,,,,,,
0,,899,,,,0.5379233956336975,-9.033695220947266,,,
,,949,,,327.8160095214844,,,,,
,,949,,6.283283233642578,,,,,,
0,,949,,,,0.5341480374336243,-9.059900283813477,,,
,,999,,,326.30133628845215,,,,,
,,999,,24.09958839416504,,,,,,
0,,999,,,,0.5340868234634399,-8.979308128356934,,,
,,1049,,,323.9133358001709,,,,,
,,1049,,6.582498550415039,,,,,,
0,,1049,,,,0.5379166603088379,-8.972453117370605,,,
,,1099,,,323.6966133117676,,,,,
,,1099,,23.62370491027832,,,,,,
0,,1099,,,,0.5379077792167664,-8.994072914123535,,,
,,1149,,,328.62234115600586,,,,,
,,1149,,7.942438125610352,,,,,,
0,,1149,,,,0.52677983045578,-8.99183177947998,,,
,,1199,,,325.13928413391113,,,,,
,,1199,,23.958683013916016,,,,,,
0,,1199,,,,0.5371899008750916,-8.947481155395508,,,
,,1249,,,330.2185535430908,,,,,
,,1249,,6.015539169311523,,,,,,
0,,1249,,,,0.5338027477264404,-8.971073150634766,,,
,,1299,,,326.6284465789795,,,,,
,,1299,,25.754213333129883,,,,,,
